#{"t_start": 1635706876.9546955, "env_id": "WurtzReact-v1"}
r,l,t
1.219054,20,2090.605511
1.218971,20,2092.49022
1.218811,20,2094.386752
1.218702,20,2096.29484
1.218631,20,2098.185194
1.218517,20,2100.077904
1.218647,20,2101.979931
1.218538,20,2103.86132
1.21843,20,2105.751688
1.218318,20,2107.643389
1.218366,20,2109.530591
1.218244,20,2111.413226
1.218205,20,2113.313495
1.218169,20,2115.189943
1.2181,20,2117.083382
1.218159,20,2118.995674
1.218053,20,2120.881145
1.218024,20,2122.7634
1.217914,20,2124.669887
1.217809,20,2126.548052
1.217757,20,2128.446589
1.217764,20,2130.335179
1.217812,20,2132.222554
1.217647,20,2134.110186
1.217596,20,2136.01417
1.217497,20,2137.896231
1.217372,20,2139.793339
1.217275,20,2141.70174
1.217224,20,2143.583299
1.217047,20,2145.473463
1.217121,20,2147.365342
1.217005,20,2149.257205
1.217005,20,2151.15132
1.216916,20,2153.064085
1.21687,20,2154.942211
1.216766,20,2156.833644
1.216664,20,2158.731752
1.216781,20,2160.615547
1.216687,20,2162.510127
1.216708,20,2164.408758
1.216642,20,2166.291245
1.216628,20,2168.186491
1.216534,20,2170.075977
1.216439,20,2171.955732
1.216505,20,2173.848858
1.216313,20,2175.746635
1.216389,20,2177.643481
1.216383,20,2179.551524
1.216247,20,2181.434807
1.216246,20,2183.320393
1.216118,20,2185.213364
1.216188,20,2187.091072
1.216046,20,2188.98685
1.21596,20,2190.881131
1.216012,20,2192.766865
1.215896,20,2194.653088
1.215884,20,2196.558587
1.215745,20,2198.44405
1.215629,20,2200.336433
1.215427,20,2202.225353
1.215384,20,2204.104363
1.215249,20,2205.997637
1.215146,20,2207.899412
1.215035,20,2209.784932
1.215363,20,2211.670969
1.215497,20,2213.55847
1.215343,20,2215.444453
1.215309,20,2217.331501
1.215494,20,2219.237132
1.215392,20,2221.114458
1.215372,20,2223.01382
1.215487,20,2224.914155
1.21541,20,2226.786826
1.215591,20,2228.671674
1.215502,20,2230.575989
1.215542,20,2232.458712
1.21543,20,2234.349494
1.215341,20,2236.260862
1.215294,20,2238.148607
1.215497,20,2240.038095
1.215541,20,2241.936112
1.215574,20,2243.815479
1.215491,20,2245.69176
1.215589,20,2247.589199
1.215631,20,2249.467588
1.215775,20,2251.362719
1.215542,20,2253.249438
1.215411,20,2255.137134
1.215542,20,2257.031249
1.215475,20,2258.923891
1.215575,20,2260.796607
1.215596,20,2262.694499
1.215678,20,2264.586655
1.215702,20,2266.464779
1.215644,20,2268.355393
1.215645,20,2270.261153
1.215675,20,2272.139449
1.216018,20,2274.047215
1.21601,20,2275.927421
1.216251,20,2277.823771
1.216326,20,2279.72092
1.216315,20,2281.609179
1.216327,20,2283.499275
1.216605,20,2285.407504
1.216605,20,2287.290148
1.216744,20,2289.171994
1.216914,20,2291.078587
1.216995,20,2292.965558
1.216941,20,2294.869627
1.216871,20,2296.771806
1.216922,20,2298.650208
1.216815,20,2300.547967
1.216883,20,2302.447413
1.216669,20,2304.328918
1.216926,20,2306.219398
1.216975,20,2308.115025
1.216965,20,2309.991916
1.216919,20,2311.881958
1.216879,20,2313.773421
1.216904,20,2315.656198
1.216933,20,2317.546755
1.216833,20,2319.45629
1.217067,20,2321.339473
1.217084,20,2323.222809
1.217106,20,2325.129064
1.217062,20,2327.006066
1.216952,20,2328.902495
1.217298,20,2330.796519
1.217397,20,2332.687221
1.21741,20,2334.570701
1.217626,20,2336.475422
1.217791,20,2338.355937
1.217693,20,2340.25269
1.217725,20,2342.148181
1.217805,20,2344.031998
1.218054,20,2345.924238
1.218125,20,2347.825791
1.218221,20,2349.700656
1.218117,20,2351.589647
1.218264,20,2353.473319
1.218294,20,2355.355856
1.21822,20,2357.244257
1.218224,20,2359.128157
1.218318,20,2361.009541
1.218367,20,2362.908555
