#{"t_start": 1674007728.5418468, "env_id": "WurtzDistill-v1"}
r,l,t
0.2,1,207.563576
0.2,1,207.56511
0.2,1,207.566787
0.2,1,207.568312
0.2,1,207.569826
0.2,1,207.571345
0.2,1,207.572868
0.2,1,207.574383
0.2,1,207.575906
0.2,1,207.577426
0.2,1,207.584845
0.2,1,207.586425
0.2,1,207.587964
0.2,1,207.589489
0.2,1,207.591018
0.2,1,207.592601
0.2,1,207.594308
0.2,1,207.59584
0.2,1,207.597364
0.2,1,207.598881
0.2,1,207.600406
0.2,1,207.601934
0.2,1,207.603451
0.2,1,207.605008
0.2,1,207.606531
0.2,1,207.608059
0.2,1,207.609584
0.2,1,207.61111
0.2,1,207.61264
0.2,1,207.614164
0.2,1,207.615683
0.2,1,207.617213
0.2,1,207.618892
0.2,1,207.620425
0.2,1,207.621943
0.2,1,207.623465
0.2,1,207.62499
0.2,1,207.626508
0.2,1,207.628035
0.2,1,207.629552
0.2,1,207.631073
0.2,1,207.632607
0.2,1,207.634128
0.2,1,207.635647
0.2,1,207.637176
0.2,1,207.638696
0.2,1,207.640226
0.2,1,207.641899
0.2,1,207.64342
0.2,1,207.644943
0.2,1,207.646464
0.2,1,207.647995
0.2,1,207.649531
0.2,1,207.651053
0.2,1,207.652579
0.2,1,207.654105
0.2,1,207.655622
0.2,1,207.657151
0.2,1,207.65867
0.2,1,207.660199
0.2,1,207.661723
0.2,1,207.663241
0.2,1,207.665128
0.2,1,207.666653
0.2,1,207.668179
0.2,1,207.669699
0.2,1,207.671225
0.2,1,207.672763
0.2,1,207.674286
0.2,1,207.675816
0.2,1,207.677337
0.2,1,207.67886
0.2,1,207.68039
0.2,1,207.681916
0.2,1,207.683435
0.2,1,207.684967
0.2,1,207.68649
0.2,1,207.688018
0.2,1,207.689693
0.2,1,207.69121
0.2,1,207.692733
0.2,1,207.694253
0.2,1,207.695783
0.2,1,207.697302
0.2,1,207.698829
0.2,1,207.700362
0.2,1,207.701885
0.2,1,207.70341
0.2,1,207.704934
0.2,1,207.706457
0.2,1,207.707982
0.2,1,207.709508
0.2,1,207.711029
0.2,1,207.71271
0.2,1,207.714227
0.2,1,207.71575
0.2,1,207.717275
0.2,1,207.718793
0.2,1,207.720322
0.2,1,207.721846
0.2,1,207.72337
0.2,1,207.724895
0.2,1,207.726419
0.2,1,207.727945
0.2,1,207.729467
0.2,1,207.730993
0.2,1,207.73252
0.2,1,207.734045
0.2,1,207.73573
0.2,1,207.737257
0.2,1,207.744681
0.2,1,207.746265
0.2,1,207.747798
0.2,1,207.749336
0.2,1,207.750865
0.2,1,207.7524
0.2,1,207.753932
0.2,1,207.755458
0.2,1,207.756994
0.2,1,207.758516
0.2,1,207.760049
0.2,1,207.761574
0.2,1,207.763095
0.2,1,207.764817
0.2,1,207.766342
0.2,1,207.767869
0.2,1,207.76939
0.2,1,207.770911
0.2,1,207.772444
0.2,1,207.773973
0.2,1,207.775501
0.2,1,207.777032
0.2,1,207.778554
0.2,1,207.780077
0.2,1,207.781605
0.2,1,207.783127
0.2,1,207.784656
0.2,1,207.78618
0.2,1,207.787704
0.2,1,207.789398
0.2,1,207.790921
0.2,1,207.79245
0.2,1,207.79397
0.2,1,207.795493
0.2,1,207.797026
0.2,1,207.79855
0.2,1,207.80008
0.2,1,207.80161
0.2,1,207.803134
0.2,1,207.804665
0.2,1,207.80619
0.2,1,207.807718
0.2,1,207.809246
0.2,1,207.810769
0.2,1,207.812458
0.2,1,207.81398
0.2,1,207.8155
0.2,1,207.817026
0.2,1,207.818551
0.2,1,207.820094
0.2,1,207.821618
0.2,1,207.823142
0.2,1,207.824676
0.2,1,207.8262
0.2,1,207.827726
0.2,1,207.829253
0.2,1,207.830773
0.2,1,207.832305
0.2,1,207.833829
0.2,1,207.835515
0.2,1,207.83704
0.2,1,207.83856
0.2,1,207.84009
0.2,1,207.841612
0.2,1,207.843135
0.2,1,207.844663
0.2,1,207.846184
0.2,1,207.847706
0.2,1,207.849253
0.2,1,207.850779
0.2,1,207.852312
0.2,1,207.853831
0.2,1,207.855354
0.2,1,207.856884
0.2,1,207.858405
0.2,1,207.86014
0.2,1,207.861663
0.2,1,207.863184
0.2,1,207.864711
0.2,1,207.866235
0.2,1,207.867781
0.2,1,207.869319
0.2,1,207.870839
0.2,1,207.872401
0.2,1,207.873923
0.2,1,207.875447
0.2,1,207.877041
0.2,1,207.878562
0.2,1,207.880103
0.2,1,207.881625
0.2,1,207.883297
0.2,1,207.884832
0.2,1,207.88635
0.2,1,207.887877
0.2,1,207.889403
0.2,1,207.890921
0.2,1,207.892448
0.2,1,207.893974
0.2,1,207.895494
0.2,1,207.897019
0.2,1,207.904474
0.2,1,207.906059
0.2,1,207.90759
0.2,1,207.909138
0.2,1,207.910848
0.2,1,207.912383
0.2,1,207.913908
0.2,1,207.915433
0.2,1,207.916973
0.2,1,207.918503
0.2,1,207.920032
0.2,1,207.921555
0.2,1,207.92308
0.2,1,207.924617
0.2,1,207.926146
0.2,1,207.92767
0.2,1,207.929262
0.2,1,207.930785
0.2,1,207.932321
0.2,1,207.933844
0.2,1,207.935525
0.2,1,207.937057
0.2,1,207.938581
0.2,1,207.940109
0.2,1,207.941635
0.2,1,207.943158
0.2,1,207.944695
0.2,1,207.946227
0.2,1,207.947775
0.2,1,207.949333
0.2,1,207.950854
0.2,1,207.95239
0.2,1,207.953918
0.2,1,207.955444
0.2,1,207.956976
0.2,1,207.958837
0.2,1,207.96036
0.2,1,207.961879
0.2,1,207.963395
0.2,1,207.964919
0.2,1,207.966437
0.2,1,207.967967
0.2,1,207.969486
0.2,1,207.971008
0.2,1,207.97254
0.2,1,207.974066
0.2,1,207.975584
0.2,1,207.977111
0.2,1,207.978637
0.2,1,207.980167
0.2,1,207.981851
0.2,1,207.983378
0.2,1,207.984901
0.2,1,207.986418
0.2,1,207.987944
0.2,1,207.989467
0.2,1,207.990988
0.2,1,207.992517
0.2,1,207.994031
0.2,1,207.995551
0.2,1,207.997079
0.2,1,207.998605
0.2,1,208.000135
0.2,1,208.001662
0.2,1,208.00318
0.2,1,208.004709
0.2,1,208.006378
0.2,1,208.007905
0.2,1,208.009428
0.2,1,208.010948
0.2,1,208.012477
0.2,1,208.014002
0.2,1,208.015524
0.2,1,208.017054
0.2,1,208.018578
0.2,1,208.020109
0.2,1,208.021628
0.2,1,208.023147
0.2,1,208.024675
0.2,1,208.026197
0.2,1,208.02772
0.2,1,208.029392
0.2,1,208.030911
0.2,1,208.03247
0.2,1,208.033992
0.2,1,208.035513
0.2,1,208.037046
0.2,1,208.038566
0.2,1,208.040096
0.2,1,208.04162
0.2,1,208.04315
0.2,1,208.044678
0.2,1,208.046206
0.2,1,208.047737
0.2,1,208.049271
0.2,1,208.050799
0.2,1,208.05252
0.2,1,208.054042
0.2,1,208.055559
0.2,1,208.057087
0.2,1,208.064451
0.2,1,208.066032
0.2,1,208.067557
0.2,1,208.069101
0.2,1,208.070627
0.2,1,208.072161
0.2,1,208.073689
0.2,1,208.075213
0.2,1,208.076778
0.2,1,208.078302
0.2,1,208.079835
0.2,1,208.081521
0.2,1,208.083038
0.2,1,208.084573
0.2,1,208.086094
0.2,1,208.087615
0.2,1,208.08914
0.2,1,208.090663
0.2,1,208.092234
0.2,1,208.09376
0.2,1,208.09528
0.2,1,208.096807
0.2,1,208.098331
0.2,1,208.099857
0.2,1,208.101385
0.2,1,208.102906
0.2,1,208.104443
0.2,1,208.106119
0.2,1,208.107634
0.2,1,208.109159
0.2,1,208.110718
0.2,1,208.112325
0.2,1,208.113851
0.2,1,208.115372
0.2,1,208.116896
0.2,1,208.118426
0.2,1,208.119964
0.2,1,208.121489
0.2,1,208.123018
0.2,1,208.124544
0.2,1,208.12607
0.2,1,208.127594
0.2,1,208.129285
0.2,1,208.130802
0.2,1,208.132326
0.2,1,208.133852
0.2,1,208.135374
0.2,1,208.136906
0.2,1,208.138431
0.2,1,208.139959
0.2,1,208.141487
0.2,1,208.143009
0.2,1,208.144537
0.2,1,208.146062
0.2,1,208.147584
0.2,1,208.149129
0.2,1,208.150662
0.2,1,208.152352
0.2,1,208.153878
0.2,1,208.155402
0.2,1,208.15693
0.2,1,208.158452
0.2,1,208.159982
0.2,1,208.161502
0.2,1,208.163021
0.2,1,208.164548
0.2,1,208.166068
0.2,1,208.167588
0.2,1,208.169115
0.2,1,208.17064
0.2,1,208.172167
0.2,1,208.173694
0.2,1,208.175371
0.2,1,208.176894
0.2,1,208.178416
0.2,1,208.179936
0.2,1,208.181458
0.2,1,208.18298
0.2,1,208.184503
0.2,1,208.186021
0.2,1,208.187544
0.2,1,208.18907
0.2,1,208.190594
0.2,1,208.192124
0.2,1,208.193642
0.2,1,208.195167
0.2,1,208.196696
0.2,1,208.198217
0.2,1,208.199895
0.2,1,208.201413
0.2,1,208.202931
0.2,1,208.204458
0.2,1,208.205978
0.2,1,208.207501
0.2,1,208.209031
0.2,1,208.210552
0.2,1,208.212075
0.2,1,208.213598
0.2,1,208.215118
0.2,1,208.216642
0.2,1,208.224203
0.2,1,208.225793
0.2,1,208.227515
0.2,1,208.229056
0.2,1,208.230578
0.2,1,208.232112
0.2,1,208.233634
0.2,1,208.235159
0.2,1,208.236733
0.2,1,208.238259
0.2,1,208.239792
0.2,1,208.241315
0.2,1,208.242845
0.2,2,208.250943
0.2,1,208.252473
0.2,1,208.253998
0.2,1,208.255529
0.2,1,208.25744
0.2,1,208.258966
0.2,1,208.26049
0.2,1,208.262011
0.2,1,208.263533
0.2,1,208.265061
0.2,1,208.266582
0.2,1,208.268111
0.2,1,208.269634
0.2,1,208.271152
0.2,1,208.272681
0.2,1,208.274203
0.2,1,208.275729
0.2,1,208.277284
0.2,1,208.278802
0.2,1,208.280328
0.2,1,208.281996
0.2,1,208.283511
0.2,1,208.285032
0.2,1,208.286552
0.2,1,208.288074
0.2,1,208.289591
0.2,1,208.291115
0.2,1,208.292641
0.2,1,208.294164
0.2,1,208.295687
0.2,1,208.297214
0.2,1,208.298736
0.2,1,208.300272
0.2,1,208.301792
0.2,1,208.303318
0.2,1,208.304995
0.2,1,208.306517
0.2,1,208.308041
0.2,1,208.309564
0.2,1,208.311086
0.2,1,208.312612
0.2,1,208.314135
0.2,1,208.315654
0.2,1,208.317184
0.2,1,208.318705
0.2,1,208.320237
0.2,1,208.321756
0.2,1,208.323278
0.2,1,208.324803
0.2,1,208.326326
0.2,1,208.32801
0.2,1,208.32953
0.2,1,208.33105
0.2,1,208.332577
0.2,1,208.334099
0.2,1,208.335618
0.2,1,208.33715
0.2,1,208.338667
0.2,1,208.340189
0.2,1,208.341712
0.2,1,208.34323
0.2,1,208.344758
0.2,1,208.346277
0.2,1,208.347806
0.2,1,208.349332
0.2,1,208.350857
0.2,1,208.352539
0.2,1,208.35406
0.2,1,208.355578
0.2,1,208.357103
0.2,1,208.358626
0.2,1,208.360155
0.2,1,208.361682
0.2,1,208.363204
0.2,1,208.364769
0.2,1,208.366293
0.2,1,208.367817
0.2,1,208.369341
0.2,1,208.370865
0.2,1,208.372394
0.2,1,208.373919
0.2,1,208.375591
0.2,1,208.377117
0.2,1,208.378641
0.2,1,208.380171
0.2,1,208.381692
0.2,1,208.389123
0.2,1,208.390698
0.2,1,208.392232
0.2,1,208.393758
0.2,1,208.395278
0.2,1,208.396806
0.2,1,208.398332
0.2,1,208.399862
0.2,1,208.401389
0.2,1,208.402912
0.2,1,208.404608
0.2,1,208.406134
0.2,1,208.40766
0.2,1,208.409189
0.2,1,208.410714
0.2,1,208.412248
0.2,1,208.413779
0.2,1,208.415302
0.2,1,208.416832
0.2,1,208.418354
0.2,1,208.419885
0.2,1,208.421403
0.2,1,208.422921
0.2,1,208.424448
0.2,1,208.425972
0.2,1,208.427644
0.2,1,208.429173
0.2,1,208.430693
0.2,1,208.432214
0.2,1,208.433738
0.2,1,208.435258
0.2,1,208.436787
0.2,1,208.438308
0.2,1,208.439831
0.2,1,208.441353
0.2,1,208.442871
0.2,1,208.444402
0.2,1,208.445923
0.2,1,208.447444
0.2,1,208.44898
0.2,1,208.450665
0.2,1,208.452195
0.2,1,208.453714
0.2,1,208.455233
0.2,2,208.465439
0.2,1,208.466969
0.2,1,208.468503
0.2,1,208.470029
0.2,1,208.471551
0.2,1,208.473078
0.2,1,208.474607
0.2,1,208.476132
0.2,2,208.483456
0.2,1,208.484986
0.2,1,208.486509
0.2,1,208.488041
0.2,1,208.489734
0.2,1,208.491254
0.2,1,208.492781
0.2,1,208.494305
0.2,1,208.495835
0.2,1,208.497356
0.2,1,208.498874
0.2,1,208.500409
0.2,1,208.501934
0.2,1,208.503457
0.2,1,208.504988
0.2,1,208.50651
0.2,1,208.50804
0.2,1,208.509565
0.2,1,208.511089
0.2,1,208.512781
0.2,1,208.514303
0.2,1,208.515832
0.2,1,208.517355
0.2,1,208.518878
0.2,1,208.520405
0.2,1,208.52193
0.2,1,208.523452
0.2,1,208.524984
0.2,1,208.526508
0.2,1,208.52804
0.2,1,208.52956
0.2,1,208.53108
0.2,1,208.532605
0.2,1,208.534135
0.2,1,208.535821
0.2,1,208.537349
0.2,1,208.538868
0.2,1,208.540402
0.2,1,208.541928
0.2,1,208.543451
0.2,1,208.544983
0.2,1,208.546504
0.2,1,208.548033
0.2,1,208.549557
0.2,1,208.551076
0.2,1,208.552607
0.2,1,208.560052
0.2,1,208.561631
0.2,1,208.563155
0.2,1,208.565083
0.2,1,208.566602
0.2,1,208.568131
0.2,1,208.56965
0.2,1,208.571169
0.2,1,208.572727
0.2,1,208.57425
0.2,1,208.575783
0.2,1,208.577311
0.2,1,208.578837
0.2,1,208.580364
0.2,1,208.581884
0.2,1,208.583402
0.2,1,208.58493
0.2,1,208.586455
0.2,1,208.588133
0.2,1,208.589656
0.2,1,208.591174
0.2,1,208.592751
0.2,1,208.594269
0.2,1,208.595793
0.2,1,208.597309
0.2,1,208.598828
0.2,1,208.600371
0.2,1,208.601939
0.2,1,208.603504
0.2,1,208.605076
0.2,1,208.606648
0.2,1,208.608225
0.2,1,208.609799
0.2,1,208.611527
0.2,1,208.613089
0.2,1,208.61461
0.2,1,208.616136
0.2,1,208.617659
0.2,1,208.61918
0.2,1,208.620747
0.2,1,208.622267
0.2,1,208.623798
0.2,1,208.625319
0.2,1,208.626841
0.2,1,208.628402
0.2,1,208.629925
0.2,1,208.631447
0.2,1,208.632978
0.2,1,208.634506
0.2,1,208.636183
0.2,1,208.637702
0.2,1,208.639222
0.2,1,208.640746
0.2,1,208.642268
0.2,1,208.64379
0.2,1,208.645317
0.2,1,208.646837
0.2,1,208.648366
0.2,1,208.649888
0.2,1,208.651401
0.2,1,208.652927
0.2,1,208.654453
0.2,1,208.655982
0.2,1,208.657502
0.2,1,208.659175
0.2,1,208.660701
0.2,1,208.662217
0.2,1,208.663739
0.2,1,208.665265
0.2,1,208.66678
0.2,1,208.668305
0.2,1,208.669829
0.2,1,208.671348
0.2,1,208.672874
0.2,1,208.674398
0.2,1,208.675926
0.2,1,208.677446
0.2,1,208.678973
0.2,1,208.680497
0.2,1,208.682178
0.2,1,208.683696
0.2,1,208.68522
0.2,1,208.686739
0.2,1,208.688265
0.2,1,208.689789
0.2,1,208.691309
0.2,1,208.692831
0.2,1,208.69435
0.2,1,208.695872
0.2,1,208.697394
0.2,1,208.698914
0.2,1,208.700438
0.2,1,208.701961
0.2,1,208.703481
0.2,1,208.705007
0.2,1,208.706682
0.2,1,208.708206
0.2,1,208.70973
0.2,1,208.711249
0.2,1,208.712779
0.2,1,208.720269
0.2,1,208.721851
0.2,1,208.723384
0.2,1,208.724911
0.2,1,208.726439
0.2,1,208.727972
0.2,1,208.729498
0.2,1,208.731026
0.2,1,208.732555
0.2,1,208.734256
0.2,1,208.735784
0.2,1,208.737303
0.2,1,208.738822
0.2,1,208.740357
0.2,1,208.74188
0.2,1,208.743398
0.2,1,208.744928
0.2,1,208.746451
0.2,1,208.747979
0.2,1,208.749503
0.2,1,208.751029
0.2,1,208.75255
0.2,1,208.754075
0.2,1,208.755593
0.2,1,208.757121
0.2,1,208.758794
0.2,1,208.760319
0.2,1,208.76184
0.2,1,208.763365
0.2,1,208.764895
0.2,1,208.766416
0.2,1,208.767946
0.2,1,208.769466
0.2,1,208.770987
0.2,1,208.772517
0.2,1,208.774037
0.2,1,208.775558
0.2,1,208.777082
0.2,1,208.778603
0.2,1,208.780127
0.2,1,208.781797
0.2,1,208.783315
0.2,1,208.784843
0.2,1,208.786364
0.2,1,208.787886
0.2,1,208.789407
0.2,1,208.790926
0.2,1,208.792464
0.2,1,208.793987
0.2,1,208.795511
0.2,1,208.797036
0.2,1,208.798561
0.2,1,208.800084
0.2,1,208.801604
0.2,1,208.80312
0.2,1,208.804815
0.2,1,208.806337
0.2,1,208.807859
0.2,1,208.809375
0.2,1,208.810896
0.2,1,208.812428
0.2,1,208.813948
0.2,1,208.815469
0.2,1,208.816997
0.2,1,208.818522
0.2,1,208.820054
0.2,1,208.821574
0.2,1,208.823091
0.2,1,208.824618
0.2,1,208.826138
0.2,1,208.827658
0.2,1,208.829345
0.2,1,208.830871
0.2,1,208.832398
0.2,1,208.833917
0.2,1,208.835434
0.2,1,208.836958
0.2,1,208.838478
0.2,1,208.840005
0.2,1,208.841527
0.2,1,208.843048
0.2,1,208.844582
0.2,1,208.846102
0.2,1,208.847624
0.2,1,208.849146
0.2,1,208.85068
0.2,1,208.852541
0.2,1,208.854059
0.2,1,208.855577
0.2,1,208.857098
0.2,1,208.858618
0.2,1,208.860143
0.2,1,208.861668
0.2,1,208.863188
0.2,1,208.864715
0.2,1,208.866233
0.2,1,208.867795
0.2,1,208.869333
0.2,1,208.870852
0.2,1,208.872382
0.2,1,208.880061
0.2,1,208.881636
0.2,1,208.883162
0.2,1,208.88473
0.2,1,208.886252
0.2,1,208.88778
0.2,1,208.889301
0.2,1,208.890823
0.2,1,208.89235
0.2,1,208.89387
0.2,1,208.89539
0.2,1,208.896921
0.2,1,208.89845
0.2,1,208.899981
0.2,1,208.901506
0.2,1,208.903033
0.2,1,208.904715
0.2,1,208.906235
0.2,1,208.90781
0.2,1,208.90936
0.2,1,208.910883
0.2,1,208.912414
0.2,1,208.913936
0.2,1,208.915458
0.2,1,208.916987
0.2,1,208.918511
0.2,1,208.920036
0.2,1,208.921558
0.2,1,208.923081
0.2,1,208.924608
0.2,1,208.926136
0.2,1,208.927812
0.2,1,208.929338
0.2,1,208.93086
0.2,1,208.93238
0.2,1,208.933901
0.2,1,208.935417
0.2,1,208.936946
0.2,1,208.938469
0.2,1,208.940008
0.2,1,208.941534
0.2,1,208.943052
0.2,1,208.944586
0.2,1,208.946117
0.2,1,208.947642
0.2,1,208.949208
0.2,1,208.950877
0.2,1,208.952401
0.2,1,208.953922
0.2,1,208.955438
0.2,1,208.956958
0.2,1,208.958483
0.2,1,208.96001
0.2,1,208.961535
0.2,1,208.963053
0.2,1,208.964583
0.2,1,208.966103
0.2,1,208.967621
0.2,1,208.969184
0.2,1,208.970705
0.2,1,208.972234
0.2,1,208.973917
0.2,1,208.975442
0.2,1,208.976966
0.2,1,208.978487
0.2,1,208.980005
0.2,1,208.981525
0.2,1,208.983041
0.2,1,208.984568
0.2,1,208.986089
0.2,1,208.987607
0.2,1,208.989165
0.2,1,208.99069
0.2,1,208.992217
0.2,1,208.993737
0.2,1,208.995267
0.2,1,208.996791
0.2,1,208.998463
0.2,1,208.999985
0.2,1,209.0015
0.2,1,209.003016
0.2,1,209.004544
0.2,1,209.006066
0.2,1,209.007592
0.2,1,209.009118
0.2,1,209.010634
0.2,1,209.012157
0.2,1,209.013677
0.2,1,209.015197
0.2,1,209.016722
0.2,1,209.01824
0.2,1,209.019783
0.2,1,209.021469
0.2,1,209.022991
0.2,1,209.024513
0.2,1,209.02603
0.2,1,209.027549
0.2,1,209.029076
0.2,1,209.030601
0.2,1,209.032128
0.2,1,209.039613
0.2,1,209.041201
0.2,1,209.042732
0.2,1,209.044264
0.2,1,209.045787
0.2,1,209.047315
0.2,1,209.049023
0.2,1,209.050553
0.2,1,209.052085
0.2,1,209.053608
0.2,1,209.055131
0.2,1,209.056663
0.2,1,209.058185
0.2,1,209.059714
0.2,1,209.061237
0.2,1,209.062759
0.2,1,209.064286
0.2,1,209.065814
0.2,1,209.067332
0.2,1,209.068858
0.2,1,209.070382
0.2,1,209.071908
0.2,1,209.073583
0.2,1,209.0751
0.2,1,209.076621
0.2,1,209.07814
0.2,1,209.07966
0.2,1,209.081213
0.2,1,209.082734
0.2,1,209.084262
0.2,1,209.085781
0.2,1,209.087305
0.2,1,209.088857
0.2,1,209.090376
0.2,1,209.091939
0.2,1,209.093501
0.2,1,209.095023
0.2,1,209.096782
0.2,1,209.098307
0.2,1,209.099865
0.2,1,209.101393
0.2,1,209.102914
0.2,1,209.104484
0.2,1,209.106011
0.2,1,209.107534
0.2,1,209.109096
0.2,1,209.110615
0.2,1,209.112194
0.2,1,209.113714
0.2,1,209.115235
0.2,1,209.116763
0.2,1,209.11829
0.2,1,209.120024
0.2,1,209.121552
0.2,1,209.123071
0.2,1,209.124596
0.2,1,209.126115
0.2,1,209.127636
0.2,1,209.129163
0.2,1,209.130682
0.2,1,209.132211
0.2,1,209.133733
0.2,1,209.135254
0.2,1,209.136784
0.2,1,209.138303
0.2,1,209.139827
0.2,1,209.141349
0.2,1,209.142874
0.2,1,209.144751
0.2,1,209.146269
0.2,1,209.147794
0.2,1,209.149312
0.2,1,209.150835
0.2,1,209.152359
0.2,1,209.153885
0.2,1,209.155416
0.2,1,209.156946
0.2,1,209.158473
0.2,1,209.160001
0.2,1,209.161523
0.2,1,209.163043
0.2,1,209.164568
0.2,1,209.16609
0.2,1,209.167777
0.2,1,209.169325
0.2,1,209.170873
0.2,1,209.1724
0.2,1,209.173921
0.2,1,209.175437
0.2,1,209.176962
0.2,1,209.178481
0.2,1,209.180004
0.2,1,209.181521
0.2,1,209.183038
0.2,1,209.184563
0.2,1,209.186084
0.2,1,209.187608
0.2,1,209.18914
0.2,1,209.190825
0.2,1,209.192354
0.2,1,209.199857
0.2,1,209.201437
0.2,1,209.202962
0.2,1,209.204496
0.2,1,209.206021
0.2,1,209.207544
0.2,1,209.209076
0.2,1,209.2106
0.2,1,209.21213
0.2,1,209.213654
0.2,1,209.215179
0.2,1,209.216709
0.2,1,209.218236
0.2,1,209.21992
0.2,1,209.22144
0.2,1,209.222959
0.2,1,209.224486
0.2,1,209.22601
0.2,1,209.22753
0.2,1,209.229057
0.2,1,209.230581
0.2,1,209.23211
0.2,1,209.233632
0.2,1,209.23515
0.2,1,209.236676
0.2,1,209.238196
0.2,1,209.239725
0.2,1,209.24128
0.2,1,209.242796
0.2,1,209.244478
0.2,1,209.246001
0.2,1,209.247515
0.2,1,209.249041
0.2,1,209.25056
0.2,1,209.252093
0.2,1,209.253612
0.2,1,209.255124
0.2,1,209.25665
0.2,1,209.258174
0.2,1,209.259699
0.2,1,209.261228
0.2,1,209.262748
0.2,1,209.264272
0.2,1,209.265793
0.2,1,209.267471
0.2,1,209.268998
0.2,1,209.270522
0.2,1,209.272044
0.2,1,209.273575
0.2,1,209.275098
0.2,1,209.276625
0.2,1,209.278148
0.2,1,209.279668
0.2,1,209.28123
0.2,1,209.282751
0.2,1,209.284313
0.2,1,209.285838
0.2,1,209.287365
0.2,1,209.288891
0.2,1,209.290577
0.2,1,209.292109
0.2,1,209.29363
0.2,1,209.295151
0.2,1,209.29668
0.2,1,209.298203
0.2,1,209.299731
0.2,1,209.301252
0.2,1,209.30277
0.2,1,209.304332
0.2,1,209.305858
0.2,1,209.307382
0.2,1,209.308912
0.2,1,209.310433
0.2,1,209.311969
0.2,1,209.313491
0.2,1,209.315175
0.2,1,209.316704
0.2,1,209.318221
0.2,1,209.319748
0.2,1,209.321273
0.2,1,209.322793
0.2,1,209.324325
0.2,1,209.325855
0.2,1,209.327368
0.2,1,209.328902
0.2,1,209.330424
0.2,1,209.331948
0.2,1,209.333469
0.2,1,209.335001
0.2,1,209.336527
0.2,1,209.338203
0.2,1,209.339733
0.2,1,209.341289
0.2,1,209.342813
0.2,1,209.344341
0.2,1,209.345863
0.2,1,209.347388
0.2,1,209.348914
0.2,1,209.350432
0.2,1,209.351961
0.2,1,209.359457
0.2,1,209.361051
0.2,1,209.362583
0.2,1,209.364153
0.2,1,209.365873
0.2,1,209.367399
0.2,1,209.368927
0.2,1,209.370452
0.2,1,209.37198
0.2,1,209.373503
0.2,1,209.375024
0.2,1,209.376587
0.2,1,209.378109
0.2,1,209.379629
0.2,1,209.38116
0.2,1,209.382686
0.2,1,209.384213
0.2,1,209.385739
0.2,1,209.387258
0.2,1,209.388787
0.2,1,209.390466
0.2,1,209.391992
0.2,1,209.393511
0.2,1,209.395036
0.2,1,209.396563
0.2,1,209.398085
0.2,1,209.399609
0.2,1,209.401137
0.2,1,209.402661
0.2,1,209.404193
0.2,1,209.405719
0.2,1,209.407236
0.2,1,209.408764
0.2,1,209.4103
0.2,1,209.411829
0.2,1,209.413506
0.2,1,209.415032
0.2,1,209.416556
0.2,1,209.418076
0.2,1,209.419597
0.2,1,209.421134
0.2,1,209.422659
0.2,1,209.424187
0.2,1,209.425708
0.2,1,209.427232
0.2,1,209.428762
0.2,1,209.430284
0.2,1,209.431811
0.2,1,209.433334
0.2,1,209.434861
0.2,1,209.436749
0.2,1,209.438272
0.2,1,209.439791
0.2,1,209.441304
0.2,1,209.442822
0.2,1,209.444342
0.2,1,209.44586
0.2,1,209.447379
0.2,1,209.448902
0.2,1,209.450419
0.2,1,209.451947
0.2,1,209.453466
0.2,1,209.454981
0.2,1,209.456512
0.2,1,209.45803
0.2,1,209.459546
0.2,1,209.461222
0.2,1,209.462738
0.2,1,209.464261
0.2,1,209.465774
0.2,1,209.46729
0.2,1,209.468809
0.2,1,209.470325
0.2,1,209.471849
0.2,1,209.473366
0.2,1,209.474885
0.2,1,209.476415
0.2,1,209.477931
0.2,1,209.479449
0.2,1,209.480978
0.2,1,209.482493
0.2,1,209.48417
0.2,1,209.485686
0.2,1,209.487204
0.2,2,209.49524
0.2,1,209.496772
0.2,1,209.498298
0.2,1,209.499831
0.2,1,209.501356
0.2,1,209.502877
0.2,1,209.504406
0.2,1,209.505927
0.2,1,209.507449
0.2,1,209.508975
0.2,1,209.510501
0.2,1,209.51203
0.2,1,209.513716
0.2,1,209.515233
0.2,1,209.516757
0.2,1,209.524273
0.2,1,209.525857
0.2,1,209.527386
0.2,1,209.528911
0.2,1,209.530437
0.2,1,209.531973
0.2,1,209.533506
0.2,1,209.535026
0.2,1,209.536556
0.2,1,209.538079
0.2,1,209.5396
0.2,1,209.541129
0.2,1,209.542805
0.2,1,209.544372
0.2,1,209.54589
0.2,1,209.547413
0.2,1,209.548945
0.2,1,209.550466
0.2,1,209.55199
0.2,1,209.553515
0.2,1,209.55503
0.2,1,209.556557
0.2,1,209.558113
0.2,1,209.559635
0.2,1,209.561161
0.2,1,209.562681
0.2,1,209.564208
0.2,1,209.565727
0.2,1,209.567402
0.2,1,209.568927
0.2,1,209.570447
0.2,1,209.571971
0.2,1,209.573489
0.2,1,209.575009
0.2,1,209.576533
0.2,1,209.578052
0.2,1,209.579568
0.2,1,209.581124
0.2,1,209.582643
0.2,1,209.58416
0.2,1,209.585684
0.2,1,209.587205
0.2,1,209.58873
0.2,1,209.590402
0.2,1,209.591921
0.2,1,209.5935
0.2,1,209.595018
0.2,1,209.596545
0.2,1,209.598064
0.2,1,209.599581
0.2,1,209.601107
0.2,1,209.602634
0.2,1,209.604159
0.2,1,209.605688
0.2,1,209.607238
0.2,1,209.608801
0.2,1,209.610323
0.2,1,209.611903
0.2,1,209.613582
0.2,1,209.615104
0.2,1,209.616627
0.2,1,209.618143
